G6,PLI_create_time,solve_time,result,counter,break_type
GFzvvW,2.384185791015625e-07,0.06556558609008789,True,101,None
GQ~vvg,0.0,0.034750938415527344,True,58,None
GUzvrw,7.152557373046875e-07,0.04187822341918945,True,64,None
