G6,PLI_create_time,solve_time,result,counter,break_type
M???FrevFcXoN_N_?,2.384185791015625e-07,2861.241500377655,True,2686,None
M???FrevDk\\OV_N_?,2.384185791015625e-07,53.75918102264404,True,1698,None
M???FrevDkZOZ_N_?,2.384185791015625e-07,165.7553563117981,True,1909,None
M???Freffo[oV_N_?,2.384185791015625e-07,198.58668518066406,True,2092,None
