G6,PLI_create_time,solve_time,result,counter,break_type
ImetJomQw,7.152557373046875e-07,0.13018393516540527,True,4,None
I]iSY\\r^?,0.0,0.007584095001220703,True,4,None
IeY\\ZHxko,0.0,0.003937959671020508,True,1,None
I\\X[}`Lgw,2.384185791015625e-07,0.009055137634277344,True,2,None
IUlfQhldo,0.0,0.0027208328247070312,True,1,None
Isl\\iTd[W,0.0,0.00657200813293457,True,2,None
Ik\\rLURfG,0.0,0.0023224353790283203,True,1,None
Ilheh]XVG,0.0,0.007611274719238281,True,2,None
Ibcr}IlyO,0.0,0.008055925369262695,True,4,None
IngzO]Tow,2.384185791015625e-07,0.002894878387451172,True,2,None
