G6,PLI_create_time,solve_time,result,counter,break_type
K?`FfQ]nBwMg,2.384185791015625e-07,0.004248619079589844,True,1,None
K?`FfP]|@yV_,2.384185791015625e-07,0.02828192710876465,True,2,None
K?`FfO}fVgN_,2.384185791015625e-07,0.04988384246826172,True,5,None
K?`FfRTn@{N_,2.384185791015625e-07,0.016306400299072266,True,2,None
K?`Fdrkv@yMo,0.0,0.010796308517456055,True,1,None
K?`FdqurRwN_,4.76837158203125e-07,0.015909910202026367,True,2,None
K?`FdquZRwZ_,0.0,0.011160135269165039,True,2,None
K?`FdrMnBiN_,2.384185791015625e-07,0.05515551567077637,True,5,None
K?`Fdo}xRwZ_,2.384185791015625e-07,0.01041555404663086,True,2,None
K?`Fdo}\\VWZ_,2.384185791015625e-07,0.03567194938659668,True,5,None
K?`FdptjbwZ_,0.0,0.1358814239501953,True,20,None
K?`FdrLnBwMo,2.384185791015625e-07,0.010110139846801758,True,2,None
K?`FbrM|@yV_,4.76837158203125e-07,0.005776166915893555,True,1,None
K?`FbrMnDwMg,2.384185791015625e-07,0.055596351623535156,True,6,None
K?`FbrM^DiV_,0.0,0.011825323104858398,True,1,None
K?`FbqmvDwMg,2.384185791015625e-07,0.018156051635742188,True,3,None
K?`Fbpm|DwRg,0.0,0.014604330062866211,True,1,None
K?`Fbo}xTwZ_,2.384185791015625e-07,0.029453277587890625,True,2,None
K?`Fbo}lVWZ_,2.384185791015625e-07,0.06318521499633789,True,6,None
K?`FeY{}@yMo,0.0,0.00960397720336914,True,1,None
K?`FeZqn@yN_,2.384185791015625e-07,0.0390622615814209,True,3,None
K?`FdZqnAyN_,4.76837158203125e-07,0.04439401626586914,True,3,None
K?`FdXyfVgN_,2.384185791015625e-07,0.011962175369262695,True,1,None
K?`FdZpnBwJo,2.384185791015625e-07,0.07277441024780273,True,3,None
K?`FdZXlbwN_,2.384185791015625e-07,0.05992007255554199,True,3,None
K?`FdZTnBsN_,4.76837158203125e-07,0.01625204086303711,True,3,None
K?`FdX\\}DwMo,0.0,0.036659955978393555,True,2,None
K?`F`zqNVWZ_,9.5367431640625e-07,0.0702505111694336,True,8,None
K?`F`yyZVgZ_,4.76837158203125e-07,0.12812566757202148,True,7,None
K?`F`ymuVgN_,2.384185791015625e-07,0.01403498649597168,True,4,None
K?`F`w}{VWZ_,2.384185791015625e-07,0.06910514831542969,True,5,None
K?`F`w}yVgZ_,2.384185791015625e-07,0.05408668518066406,True,6,None
K?`FUi{}@{Mg,2.384185791015625e-07,0.013620376586914062,True,2,None
K?`FUiynBwMg,1.9073486328125e-06,0.009865760803222656,True,1,None
K?`FUhy^DiV_,2.384185791015625e-07,0.048558712005615234,True,4,None
K?`FSzqnBwMg,0.0,0.04442906379699707,True,4,None
K?`DvJwnA{Mg,2.384185791015625e-07,0.04346036911010742,True,2,None
K?`DvJXnBkN_,2.384185791015625e-07,0.04211091995239258,True,4,None
K?`DvJT^BwVO,2.384185791015625e-07,0.010719776153564453,True,1,None
K?`DvH\\|BwVO,0.0,0.0054912567138671875,True,1,None
K?`DrjqZTwZ_,2.384185791015625e-07,0.011003732681274414,True,1,None
K?`DriyxRwZ_,1.1920928955078125e-06,0.07616019248962402,True,7,None
K?`Driy\\VWZ_,2.384185791015625e-07,0.1303386688232422,True,13,None
K?`DrhuyTwZ_,4.76837158203125e-07,0.010412216186523438,True,2,None
K?`DuZwnBkMg,2.384185791015625e-07,0.04573464393615723,True,5,None
K?bBFrwt`{Fo,2.384185791015625e-07,0.05902457237243652,True,9,None
K?bBFp{VdsUo,2.384185791015625e-07,0.006140232086181641,True,1,None
K?bBEyynBsMo,2.384185791015625e-07,0.04451179504394531,True,3,None
K?bBFe]nBwNO,2.384185791015625e-07,0.013998031616210938,True,1,None
K?bBFc}]dwZ_,4.76837158203125e-07,0.0459291934967041,True,3,None
K?bBEvwn@{Mo,4.76837158203125e-07,0.05757021903991699,True,6,None
K?bBEvw^DkFo,2.384185791015625e-07,0.01628398895263672,True,1,None
K?bBEu{lbwNO,2.384185791015625e-07,0.05620408058166504,True,4,None
K?bBEuynBwMo,2.384185791015625e-07,0.12651705741882324,True,7,None
K?bBEnwnBsFo,0.0,0.013925552368164062,True,1,None
K?bBEnw^@{VO,2.384185791015625e-07,0.011554479598999023,True,1,None
K?bBEmynBwNO,2.384185791015625e-07,0.12105655670166016,True,10,None
K?b@frinA{Mo,2.384185791015625e-07,0.0031588077545166016,True,1,None
K?b@frM}@{Mo,0.0,0.08957672119140625,True,5,None
K?b@frMnBsMo,0.0,0.0031690597534179688,True,1,None
K?b@fqm}A{Mo,2.384185791015625e-07,0.01034092903137207,True,2,None
K?b@fc}ybwZ_,2.384185791015625e-07,0.02391982078552246,True,3,None
K?b@fc}]fWZ_,2.384185791015625e-07,0.1106877326965332,True,12,None
K?b@fc}rfoN_,2.384185791015625e-07,0.0010077953338623047,True,1,None
K?b@fU{vBsMo,2.384185791015625e-07,0.011438131332397461,True,2,None
K?b@fU{tbwNO,2.384185791015625e-07,0.013063192367553711,True,2,None
K?b@fVYnBwMo,2.384185791015625e-07,0.04182243347167969,True,5,None
K?b@fVYlbwN_,2.384185791015625e-07,0.010242462158203125,True,1,None
K?b@fUu}A{N_,2.384185791015625e-07,0.047119140625,True,4,None
K?b@dve]bwZ_,2.384185791015625e-07,0.0962228775024414,True,6,None
K?b@dvM}BwMo,2.384185791015625e-07,0.04419350624084473,True,5,None
K?b@bvqrdwN_,2.384185791015625e-07,0.03491973876953125,True,2,None
K?b@bveVdw^?,2.384185791015625e-07,0.05542111396789551,True,7,None
K?b@buuybwZ_,2.384185791015625e-07,0.0511629581451416,True,3,None
K?b@buurfoN_,0.0,0.017858028411865234,True,4,None
K?b@fM]]foN_,2.384185791015625e-07,0.11920285224914551,True,11,None
K?bFFbw^@{Bw,2.384185791015625e-07,0.01152181625366211,True,1,None
K?bFFb[^@{FW,0.0,0.06964421272277832,True,7,None
K?bFFa{^A{FW,2.384185791015625e-07,0.011925458908081055,True,3,None
K?bFFbYNRwFo,0.0,0.028389930725097656,True,2,None
K?bFBrsnA{FW,0.0,0.016545772552490234,True,2,None
K?bFBrqfbwFg,2.384185791015625e-07,0.049724578857421875,True,4,None
K?bFBrYn@yMo,2.384185791015625e-07,0.12506747245788574,True,8,None
K?bFBrYlbwFg,4.76837158203125e-07,0.035470008850097656,True,3,None
K?bFBqufbqN_,2.384185791015625e-07,0.05242300033569336,True,6,None
K?bFBp]]diV_,2.384185791015625e-07,0.11822843551635742,True,2,None
K?bFEhy]dwFg,2.384185791015625e-07,0.026091575622558594,True,4,None
K?bFDh]Nbq^?,2.384185791015625e-07,0.012521505355834961,True,3,None
K?bFDg|]bsZ_,2.384185791015625e-07,0.14226102828979492,True,19,None
K?bFDhZ}BwFo,0.0,0.07702493667602539,True,5,None
K?bFDgz]bwZ_,4.76837158203125e-07,0.06448793411254883,True,6,None
K?bFBg}mbqZ_,2.384185791015625e-07,0.0388033390045166,True,4,None
K?bFBg}ffoNG,2.384185791015625e-07,0.11623167991638184,True,13,None
K?bFBixNbsZ_,2.384185791015625e-07,0.04387617111206055,True,4,None
K?bFBh\\}DsFo,2.384185791015625e-07,0.010872364044189453,True,2,None
K?bFBh\\nDsNO,2.384185791015625e-07,0.01472330093383789,True,2,None
K?bFBgzVfoV_,2.384185791015625e-07,0.12120962142944336,True,7,None
K?bBfayNbYZ_,2.384185791015625e-07,0.1160132884979248,True,15,None
K?bBf`yrdwFg,2.384185791015625e-07,0.05637216567993164,True,6,None
K?bBfbM^DwFW,2.384185791015625e-07,0.013370513916015625,True,1,None
K?bBfam}@yJo,2.384185791015625e-07,0.012097597122192383,True,1,None
K?bBfammayN_,7.152557373046875e-07,0.013697385787963867,True,1,None
K?bBfamNbqZ_,2.384185791015625e-07,0.06274104118347168,True,4,None
K?bBfbLm`{N_,2.384185791015625e-07,0.030314922332763672,True,4,None
K?bBfRw^@mRo,2.384185791015625e-07,0.03234672546386719,True,4,None
K?bBfRsnA{FW,0.0,0.057468414306640625,True,4,None
K?bBfRqfbwFg,2.384185791015625e-07,0.029248476028442383,True,3,None
K?bBfPyt`yV_,2.384185791015625e-07,0.013789176940917969,True,4,None
K?bBfRU^DwFW,2.384185791015625e-07,0.01075887680053711,True,1,None
K?bBfRUmbwFg,2.384185791015625e-07,0.015527725219726562,True,3,None
K?bBfQ]lbwNG,0.0,0.011215448379516602,True,2,None
K?bBfP]{`yV_,9.5367431640625e-07,0.04680919647216797,True,2,None
K?bBfRpf`{N_,0.0,0.09657716751098633,True,5,None
K?bBfRXl`{N_,2.384185791015625e-07,0.12103867530822754,True,6,None
K?bBfRTmbwFo,2.384185791015625e-07,0.07004642486572266,True,5,None
K?bBfQt^BsRo,2.384185791015625e-07,0.056001901626586914,True,5,None
K?bBfQtubwFo,2.384185791015625e-07,0.12220096588134766,True,9,None
K?bBfPt}@{Ro,2.384185791015625e-07,0.012221336364746094,True,1,None
K?bBfPtudwFo,4.76837158203125e-07,0.015604972839355469,True,4,None
K?bBfPtVdwVO,2.384185791015625e-07,0.12101125717163086,True,4,None
K?bBfQ\\}@{Mo,4.76837158203125e-07,0.06302905082702637,True,3,None
K?bBfQ\\{`{N_,0.0,0.04216504096984863,True,3,None
K?bBfQ\\lbsN_,2.384185791015625e-07,0.01234292984008789,True,3,None
K?bBdrk|A{FW,2.384185791015625e-07,0.01630854606628418,True,3,None
K?bBdrevBwFW,4.76837158203125e-07,0.04619932174682617,True,3,None
K?bBdreVbwVG,4.76837158203125e-07,0.036397457122802734,True,3,None
K?bBdreNbqZ_,2.384185791015625e-07,0.025260210037231445,True,1,None
K?bBdpujbqZ_,2.384185791015625e-07,0.027222394943237305,True,1,None
K?bBdqmtbqN_,2.384185791015625e-07,0.0498654842376709,True,4,None
K?bBdrpja{N_,2.384185791015625e-07,0.01929187774658203,True,3,None
K?bBdrhnA{Mo,2.384185791015625e-07,0.014741659164428711,True,1,None
K?bBdrht`{N_,4.76837158203125e-07,0.0312502384185791,True,3,None
K?bBdrhla{N_,2.384185791015625e-07,0.0250089168548584,True,1,None
K?bBdqx\\b[Z_,2.384185791015625e-07,0.10502147674560547,True,17,None
K?bBdqxrbwMo,2.384185791015625e-07,0.07689213752746582,True,7,None
K?bBdrdma{N_,2.384185791015625e-07,0.018369674682617188,True,1,None
K?bBdptmb[Z_,2.384185791015625e-07,0.09694743156433105,True,5,None
K?bBdptjbsZ_,2.384185791015625e-07,0.04506492614746094,True,4,None
K?bBdptNfSZ_,0.0,0.030466556549072266,True,1,None
K?bBdrLnBsMo,2.384185791015625e-07,0.1372849941253662,True,6,None
K?bBdrL{`{N_,2.384185791015625e-07,0.15544724464416504,True,20,None
K?bBdrLlbsN_,2.384185791015625e-07,0.07026886940002441,True,5,None
K?bBdql}A{Mo,2.384185791015625e-07,0.019378185272216797,True,2,None
K?bBdqlubwMo,2.384185791015625e-07,0.12274360656738281,True,12,None
K?bBdpl}C{Mo,2.384185791015625e-07,0.03768777847290039,True,3,None
K?bBdpludwMo,2.384185791015625e-07,0.009172439575195312,True,1,None
K?bBdrbnA{N_,2.384185791015625e-07,0.13850140571594238,True,7,None
K?bBdrJnBwMo,2.384185791015625e-07,0.038507699966430664,True,5,None
K?bBdqf]bwZ_,0.0,0.012549877166748047,True,2,None
K?bBdovybwZ_,2.384185791015625e-07,0.12011480331420898,True,9,None
K?bBdovZfoZ_,4.76837158203125e-07,0.07630419731140137,True,6,None
K?bBdqN}BwMo,2.384185791015625e-07,0.008975744247436523,True,1,None
K?bBdpN}DwMo,2.384185791015625e-07,0.00562286376953125,True,1,None
K?bBbq{nE[MW,0.0,0.011853456497192383,True,1,None
K?bBbrqr`yV_,2.384185791015625e-07,0.012541532516479492,True,2,None
K?bBbqylbYZ_,0.0,0.0008826255798339844,True,1,None
K?bBbqyrbwUg,2.384185791015625e-07,0.011800765991210938,True,2,None
K?bBbre}@yRo,2.384185791015625e-07,0.032999515533447266,True,2,None
K?bBbre^DsRg,2.384185791015625e-07,0.03373456001281738,True,4,None
K?bBbqujbqZ_,2.384185791015625e-07,0.07652640342712402,True,7,None
K?bBbrM|DwFW,4.76837158203125e-07,0.021325111389160156,True,4,None
K?bBbrM|DsFg,2.384185791015625e-07,0.013859987258911133,True,1,None
K?bBbpmudiV_,2.384185791015625e-07,0.012637615203857422,True,2,None
K?bBbpmtdqV_,2.384185791015625e-07,0.01280522346496582,True,2,None
K?bBbo}lfQZ_,2.384185791015625e-07,0.021093368530273438,True,3,None
K?bBbo}jeq]_,4.76837158203125e-07,0.01186227798461914,True,1,None
K?bBbrpr`{V_,2.384185791015625e-07,0.01503753662109375,True,1,None
K?bBbrpZdwRo,0.0,0.011530399322509766,True,2,None
K?bBbrht`{V_,2.384185791015625e-07,0.04588150978088379,True,1,None
K?bBbrhfdwMo,2.384185791015625e-07,0.011988162994384766,True,1,None
K?bBbrhVdkV_,4.76837158203125e-07,0.08098316192626953,True,7,None
K?bBbqxlb[Z_,2.384185791015625e-07,0.014077425003051758,True,1,None
K?bBbqxrdwMo,2.384185791015625e-07,0.11212968826293945,True,7,None
K?bBbqxNe[]_,2.384185791015625e-07,0.03655743598937988,True,3,None
K?bBbpxrdwUo,2.384185791015625e-07,0.013500452041625977,True,4,None
K?bBbqtmb[Z_,2.384185791015625e-07,0.12633824348449707,True,16,None
K?bBbqtNfSZ_,4.76837158203125e-07,0.040163516998291016,True,4,None
K?bBbrL|@{VO,2.384185791015625e-07,0.014401912689208984,True,1,None
K?bBbrLmdwMo,2.384185791015625e-07,0.022101879119873047,True,2,None
K?bBbqludwMo,2.384185791015625e-07,0.023250579833984375,True,4,None
K?bBbpl{dwRo,2.384185791015625e-07,0.015240907669067383,True,2,None
K?bBbpludkV_,0.0,0.03315997123718262,True,4,None
K?bBbpltdsV_,2.384185791015625e-07,0.01714611053466797,True,4,None
