G6,emparelhamento,canonical_time,solve_time,qtde_moves,resultado,max_depth
qO??O??c?_?_O????O?O?_?OO_I?G_a@??CC@H???@????@CC_???O?S?G?A??_??C??W@?B?A??S??A???G?G?@GA?_C?_G???AC@G?A?G_?B_?_G@?S??CO@OC@K????O?_???E?@??_??W???BAOG?`_GA???gOC???AA?AD????CP?C?@??_M_???B?O??@A?OOG?AG???,[(20-17-None)-(28-9-None)-(23-22-None)-(19-3-None)-(44-8-None)-(49-1-None)-(41-39-None)-(31-7-None)-(25-37-None)-(48-35-None)-(45-27-None)-(43-14-None)-(15-4-None)-(13-16-None)-(40-6-None)-(42-34-None)-(21-5-None)-(29-18-None)-(38-24-None)-(36-2-None)-(47-11-None)-(32-10-None)-(26-0-None)-(46-12-None)-(33-30-None)],0.00022721290588378906,0.03426957130432129,2,True,0
qO??O??c?_?_O????O?O?_?OO_I?G_a@??CC@H???@????@CC_???O?S?G?A??_??C??W@?B?A??S??A???G?G?@GA?_C?_G???AC@G?A?G_?B_?_G@?S??CO@OC@K????O?_???E?@??_??W???BAOG?`_GA???gOC???AA?AD????CP?C?@??_M_???B?O??@A?OOG?AG???,[(20-17-None)-(28-9-None)-(23-22-None)-(19-3-None)-(44-8-None)-(49-1-None)-(41-39-None)-(31-7-None)-(25-37-None)-(48-35-None)-(45-27-None)-(43-14-None)-(15-4-None)-(13-16-None)-(40-6-None)-(42-34-None)-(21-5-None)-(29-18-None)-(38-24-None)-(36-2-None)-(47-11-None)-(32-10-None)-(26-0-None)-(46-12-None)-(33-30-None)],0.00023865699768066406,0.03475141525268555,2,True,0
qX_??AAQ@EI??OO?G?_??H?CC??CDG?AODO?@C_?????CAS?aC??@??AO??G??ASA?AO??@??O??GO?O?G???C?GAC??????A?gO??O??G_C??@?_O??o?_??BH@?_C_??_?AC??c????H?E?????G?g@???B?O??_?o???G??Go??A?G??g@@????a_O@?G??G?o??OW???K?,[(43-31-None)-(49-20-None)-(37-0-None)-(47-4-None)-(34-13-None)-(39-33-None)-(27-19-None)-(17-18-None)-(44-14-None)-(42-29-None)-(41-36-None)-(15-23-None)-(40-10-None)-(38-28-None)-(32-48-None)-(9-1-None)-(46-7-None)-(21-5-None)-(45-8-None)-(22-30-None)-(24-6-None)-(16-2-None)-(35-12-None)-(26-3-None)-(25-11-None)],0.00021004676818847656,0.016758203506469727,1,True,0
qX_??AAQ@EI??OO?G?_??H?CC??CDG?AODO?@C_?????CAS?aC??@??AO??G??ASA?AO??@??O??GO?O?G???C?GAC??????A?gO??O??G_C??@?_O??o?_??BH@?_C_??_?AC??c????H?E?????G?g@???B?O??_?o???G??Go??A?G??g@@????a_O@?G??G?o??OW???K?,[(43-31-None)-(49-20-None)-(37-0-None)-(47-4-None)-(34-13-None)-(39-33-None)-(27-19-None)-(17-18-None)-(44-14-None)-(42-29-None)-(41-36-None)-(15-23-None)-(40-10-None)-(38-28-None)-(32-48-None)-(9-1-None)-(46-7-None)-(21-5-None)-(45-8-None)-(22-30-None)-(24-6-None)-(16-2-None)-(35-12-None)-(26-3-None)-(25-11-None)],0.00021338462829589844,0.02306056022644043,1,True,0
qC?????_a??GG_A@????@A??P?_?EOK?O???A??@?A@O?A???G?OA_?AJ???D??CGO??OC??@_???_??G?GHA??O?_?K??@?@?GCAA?G?O?B??__??OB_@?E??@@?OS@??_???OAO??_CO??Io?@O??A??t??????AQA_?@OE?@?????H?`???__?A?@_?G???SGAhG????_??,[(24-36-None)-(46-48-None)-(31-29-None)-(30-21-None)-(8-27-None)-(15-14-None)-(5-49-None)-(40-19-None)-(11-47-None)-(28-2-None)-(6-32-None)-(1-42-None)-(20-22-None)-(16-43-None)-(25-12-None)-(38-9-None)-(39-4-None)-(26-10-None)-(17-41-None)-(34-23-None)-(37-13-None)-(33-0-None)-(7-45-None)-(35-3-None)-(44-18-None)],0.00024390220642089844,0.0228273868560791,1,True,0
qC?????_a??GG_A@????@A??P?_?EOK?O???A??@?A@O?A???G?OA_?AJ???D??CGO??OC??@_???_??G?GHA??O?_?K??@?@?GCAA?G?O?B??__??OB_@?E??@@?OS@??_???OAO??_CO??Io?@O??A??t??????AQA_?@OE?@?????H?`???__?A?@_?G???SGAhG????_??,[(24-36-None)-(46-48-None)-(31-29-None)-(30-21-None)-(8-27-None)-(15-14-None)-(5-49-None)-(40-19-None)-(11-47-None)-(28-2-None)-(6-32-None)-(1-42-None)-(20-22-None)-(16-43-None)-(25-12-None)-(38-9-None)-(39-4-None)-(26-10-None)-(17-41-None)-(34-23-None)-(37-13-None)-(33-0-None)-(7-45-None)-(35-3-None)-(44-18-None)],0.00020956993103027344,0.04557394981384277,3,True,0
q?__??GO@??O?S?G?cQ_K_??OG??gGcO?@?C?_E?????C???H?A__?b????`?@???OQ?D?G?C????_?_??CO?AG?AA????p?_?????@?Cdc???GC_??AK???GC?OAC?C??????A@?C?@@GO??Aa?G?@?OG???cH???_@@?@O?O?_G@?@@?@?O?_??O@A?@A??GA?@A?@C??AG?,[(20-17-None)-(40-29-None)-(45-19-None)-(49-44-None)-(46-2-None)-(30-21-None)-(32-12-None)-(24-8-None)-(27-37-None)-(26-23-None)-(22-25-None)-(16-0-None)-(47-39-None)-(3-36-None)-(15-1-None)-(18-9-None)-(48-10-None)-(33-31-None)-(35-34-None)-(38-42-None)-(28-7-None)-(5-14-None)-(41-13-None)-(43-4-None)-(11-6-None)],0.0002148151397705078,0.0235445499420166,1,True,0
q?__??GO@??O?S?G?cQ_K_??OG??gGcO?@?C?_E?????C???H?A__?b????`?@???OQ?D?G?C????_?_??CO?AG?AA????p?_?????@?Cdc???GC_??AK???GC?OAC?C??????A@?C?@@GO??Aa?G?@?OG???cH???_@@?@O?O?_G@?@@?@?O?_??O@A?@A??GA?@A?@C??AG?,[(20-17-None)-(40-29-None)-(45-19-None)-(49-44-None)-(46-2-None)-(30-21-None)-(32-12-None)-(24-8-None)-(27-37-None)-(26-23-None)-(22-25-None)-(16-0-None)-(47-39-None)-(3-36-None)-(15-1-None)-(18-9-None)-(48-10-None)-(33-31-None)-(35-34-None)-(38-42-None)-(28-7-None)-(5-14-None)-(41-13-None)-(43-4-None)-(11-6-None)],0.00027108192443847656,0.022449493408203125,1,True,0
q?Q?_??G??S??_?????OAC?GCOeb??B?O??O@???E??C?EE?F??G????C@??GC?C?G?C??@?@G?_?ea???A??Gg???OOAA?_?H????C?C_???A?H?O_?OAG??`?C?OgA?????O?A@EAc???????_@?E??O??AoO???_@?A??_?G?gIOQA????A?O??g?_G_?CC??GbA?G?????,[(10-49-None)-(20-23-None)-(44-48-None)-(36-22-None)-(30-21-None)-(35-14-None)-(26-8-None)-(31-1-None)-(43-33-None)-(19-39-None)-(29-13-None)-(40-28-None)-(3-18-None)-(6-41-None)-(46-4-None)-(37-7-None)-(27-5-None)-(11-0-None)-(25-2-None)-(42-15-None)-(45-38-None)-(32-16-None)-(9-24-None)-(12-47-None)-(17-34-None)],0.0002224445343017578,0.03417706489562988,2,True,0
q?Q?_??G??S??_?????OAC?GCOeb??B?O??O@???E??C?EE?F??G????C@??GC?C?G?C??@?@G?_?ea???A??Gg???OOAA?_?H????C?C_???A?H?O_?OAG??`?C?OgA?????O?A@EAc???????_@?E??O??AoO???_@?A??_?G?gIOQA????A?O??g?_G_?CC??GbA?G?????,[(10-49-None)-(20-23-None)-(44-48-None)-(36-22-None)-(30-21-None)-(35-14-None)-(26-8-None)-(31-1-None)-(43-33-None)-(19-39-None)-(29-13-None)-(40-28-None)-(3-18-None)-(6-41-None)-(46-4-None)-(37-7-None)-(27-5-None)-(11-0-None)-(25-2-None)-(42-15-None)-(45-38-None)-(32-16-None)-(9-24-None)-(12-47-None)-(17-34-None)],0.00020837783813476562,0.05792808532714844,4,True,0
