G6,PLI_create_time,solve_time,result,counter,break_type
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,2.384185791015625e-07,0.000247955322265625,False,0,None
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,2.384185791015625e-07,0.00021886825561523438,False,0,None
q?_@?AOB_?@?AO?@KO_??????O?G?gL???????oI_?G?E`?G???O?O??C?COaC_??AO?WW??????O`??OGCG?@??C@O?G?O_?CE???AF???O?G?__AC??_?@?GA?B??G????AC_????????q?GGA??Q@??O?@?W???C?A__???`GCC?@O???@G??@@?A_?_a???AA?O??O@GG?,4.76837158203125e-07,0.00023102760314941406,False,0,None
q??oKA???C?@_?G_@AAP?ECCACQ????DD@C@?????A????G???C@_???@?????CQ_?A?_OA?G??_?PBA_?@??_?C?_C?_??_??A@???AA????CY?A?O?@H?`O???_A??COGI??G?I??CCCA??@??G?Oa_??D???_@_??A??I??C?H??G?G?_C?GO??O?K??@e@?????GC_C?A?,4.76837158203125e-07,0.00026679039001464844,False,0,None
q_?O?E??GU?@??_???_CG?O?C?o??o???@C?_?WO?g??a???G??C?IGG??_?C??CKG?????AHP??C?cC?_?@GI?G??COA?`B?GC????GD???_OG?P?A?@?A_???G??C?GC@A?O?_?_o?????O?C??OH@O?O?????@Ac_???C?G_?@_??A??IGG?C?_?@G??_CCO?AA??O?C_O?,7.152557373046875e-07,0.00022840499877929688,False,0,None
q??Gc??_@OA?G??@_GA????GC??G?X????A?KC?hA_?@CA??@?AA?AH?@A???????H??GG?E??_?AO_?A??I@_O?????G@?CB??C?_@_?A_E???OO?K??O?@gG??KA???????GOK?DA_??OOA?C?G???C?@C?GCE_???GAS??OAO????G?O?_??@??EO@?C??{?????_?c?CA?,2.384185791015625e-07,0.0002167224884033203,False,0,None
q?????@?OPO??_??A?G?C?O?????_?K??A?_G?_O?_OQ?_???AGO_@???A?`A??A_I????K?G??AAK?W?G??@DC?O@?_C?A@?AO?SA?S???C?_G?q_?A???@@S?_A???CA_A@E_???K?C?@O?GC??GC?_B??O?@_??Ao??C???G?CO?A?_?OCC?C??O?@C?C?O?_C?GD?A??@?,2.384185791015625e-07,0.0002231597900390625,False,0,None
qo?O?G?CH?@_OGGc?_?O??@G?a????O?g??????O?G?_W?C?_?KCI??@C?C???C??A?@?ASa???CG??A??W?C?A@_C?AAC???_?R?O?CQ?o??K??O??A??OG?G???O?O?S@?OA?g?O????W@_?O???_A?S_?????@_@A????G_?a?d???_?CCE??_???W??C_?O@G?CO?C@O??,2.384185791015625e-07,0.000244140625,False,0,None
q?WC??_B?_G?@_???GG_O?AAO?OX???O??@?????????o??G?G???_C??__@??GB?@??c?`OC?Oa@????@?OB?O?@_OI??A??S@A?G?I?WG??A???c?A???GD?g?????OOC?C?AG?_??@Q?????B??Ec??OS??OOg?O??C?@__??OA?G?AH??A??M??A?@Go??C??o??@??@C?,2.384185791015625e-07,0.00023031234741210938,False,0,None
q???OA??A?????_?g?C??CK@C??@G_@?GGG?CP?OA???IGA??O_A???g_C?@???OK?E??IK?@@AC?OOCD??@?G???C?@?c????@`?@?@????AG?Q@?@???o_??K?????O@?G`G?C??C?O??SC@CC????Og?GA????OA?GoCc_??????_AA?GC???K?CA_GOOG??O???G??@SC?,4.76837158203125e-07,0.00022125244140625,False,0,None
