G6,PLI_create_time,solve_time,result,counter,break_type
I?B~vrw}?,2.384185791015625e-07,0.007452487945556641,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.00802922248840332,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.007209300994873047,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.007183074951171875,True,2,None
I?B~vrw}?,0.0,0.007193088531494141,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.007190227508544922,True,2,None
I?B~vrw}?,0.0,0.007196664810180664,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.00724029541015625,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.007590532302856445,True,2,None
I?B~vrw}?,2.384185791015625e-07,0.0071985721588134766,True,2,None
