G6,PLI_create_time,solve_time,result,counter,break_type
{?H???E??@??C_??A??G???G?G??G?????????_??_?O??@???G?U?CS???_?@W?@???????kC?GH????@`??_O??G??_?Gg@??OA??A???@?Og@GOA??@??H?@???_???_?CO???C??@??_?OA??O?G??EOG???C?@@?A?O@_??EA?C??O@?A?I????`???GcC?O?cE?C???O@?O??I?AR???????G__A??A??@?@??K??AO???D???C???K????cG@??D??_??_@C????@A?GAC?@????@E????_?A,2.384185791015625e-07,0.0002498626708984375,False,0,None
{????G?E?G?SA?C??_L?C?A?@G??_?O???_?@_???o???AG?O@?W?????S????_OW???????_o?AQ??@?G_I??AOA?G??E?@G????_?o??????A??O?A?@C????AC?@OC?C??O?OA_AG??_g?O@??_@?O?P??_B????@??OO?AG???????WGO??O??@?C????_??IC@?`??????P???GA_?_DC?C??C?????_O?A??O????G???G?@??[?AAGC???@?C@????@?????O?O`_@c????@??C???CG???Oc,2.384185791015625e-07,0.0002796649932861328,False,0,None
{O?O?C?A??G?C?GggA?C?I??@??O?GC?A???O??GG??_??C?GC??O??G`G?????K???G??G????gG???G?C?gA??G???_???P??O?a?G?????@?C?GCAOO?@?G?G???S??_????@?_POA???@?COA?????OOC?CGC@?A???_K?????????W@A?@?_`?_?O???CCI????OD@?C????_AA_?????G??__?GC?GC??O??_?A?GC???C_CO????GAAO??aD??O????OCG????AGG??G_??O??g?CO@K?????,2.384185791015625e-07,0.0002391338348388672,False,0,None
{O?H??G@?GA??C??_???g??_P????@_?A???????O?O?D?????G?G@?AA??????_A???H?GG?Q??__??B??AA???G???O?GG??@??Q??A??@?o?AO???__?_QA_?CA??OA?C??W??_Gg???G@D?CG????CGCC??_@?@?@?OO@??O???IO?_G?O??AA?A???G_???????AQ????G?O?B???????H?A@?O?_OC?????_E???B??GP?OA?????_d??G?????????RWOA?A?@??_?C@@??_@????K??G@?_?,2.384185791015625e-07,0.0002570152282714844,False,0,None
{O@??G?GA??W@??G??GC??GC???O_?G????AK?O?WG_@Gg??A?????_??C?A?O??Q????OGC???@????_`@A?O?BO_??O??_C?????A?G?G_G?@??_??P??G?_@?????ACA?G??_?C?A?a??_?IO?????C?S?@DG?@O??A??A?GE?????@O??AAC???_?????CA?C??AW?O?AC???COA?CC????_?G???P?@@???AC?OD???`??_?o?????G?O?OCO???_A??I??O???_aA?C??K????@??D??????AD,2.384185791015625e-07,0.0002498626708984375,False,0,None
{?h?@OA_??A???????pG?_??A_G???D???O?W??C_GoH@???_C?@????@??????@?@??_OO???_?B?A_?????@_?O?O_O??BOS?????A?G??_?I?????K@????`??O@?????_??@GG??_?A_??_C__@??OO??_G?@A????_O?C??S????AGA@??__O?o???OG?O?G????O?CG????g?C?@G?K?G???????_C@?G?@?_O??G??_?A??OAO@O?@?C??@C??_G???C??_o?`?????A??A?A@A??Q???A?W?,2.384185791015625e-07,0.0002644062042236328,False,0,None
{??_??GDA???????O???????_?A??C?B@@?C???O?????_ABO????Oa?H??@G?G_???@G_O???C?_?cS?A??AGO?G@G?AG__????@?C????G_?a??C??@?O?CA?OA?C_??O?@A??A?@CA???O?K???AG??GO?S?A_???@Ga??G?@????G?A??a?A?G??O?O?AA?OA??O?G????@OO??`??_OO??????@OH???@??__?C??HB??O???@??C?OC@@?????AP?C??O??A?@A?OO?_A_O???A??AO?_???AO,2.384185791015625e-07,0.0002503395080566406,False,0,None
{P_???D??OGo??C?@???AA????O??CC??????H?_?@??__?O???@oI????_??O?CA??GC_??????CD__??CO??@?_???G?A???OK???@?C??a@???G?C?A?G?Q?AP??@??A?co??????CK??CA?c?O??AO?O??_?????S?H?DO???A?c?@???Q?????gC?a?G??_???AO_?C??AK???@??????@?J????G?S@?C?Q?CC??AA??K????@??C?@?G@????o??O?@??GQ?@????G?O??b??O?AA???_???W,7.152557373046875e-07,0.0002696514129638672,False,0,None
{?O??AC????????@????????A?@??`A????_Ec?Ah_???D?G???C????J@???OM??O????C?B??@@????_?GGA???C?KO?a??WGOOCO???G??G?_?C???O_@G?G?__@???Cq????@???G@???CC?C??GA??DS???@AO?_O?@_?A?@?I?G?@???@@??C????O???AC?@@?O?G@?c??A?????G?????HA?O?B???AE???@???Q??a???C?d?O???A???AA??@?C?G???H??C?_O?__??A?S????So???C?,2.384185791015625e-07,0.0002644062042236328,False,0,None
{_???CAO??@?@?C?_O@?????GI?C?@??GOG??C??W@?O?c?[I??G@??O?_C????AH?A?@C????_c?_?@??@?O??????????????_G??H_????_GG?C?????G???@?O?g?E??OO??S???Q??H???A?Ga?O?A??B????oO_???Oe????A?@?@??????GCGO?A?C@?_?`A???C????A?A?C`??GS??_?G?_G??A?C??oG??C@??AC??o?@???A??O@?A???gCC??G?_?A??A??A????A?CO?A_CA??I??O?,2.384185791015625e-07,0.0002372264862060547,False,0,None
