G6,PLI_create_time,solve_time,result,counter,break_type
]Ao_OgGH@??@@@@AA@AA?OGKB_??eC?_C?DEG_G?B????PDGGDACDGOP@?Gc_K??O_?EEA@OO?,2.384185791015625e-07,14.248436689376831,True,12,None
]O@CA???kCD?D@?_W??@sBAC?PB?AG?@E@O??P_Gr??DC?CC?HQ@gG?A?GGgOIO?SQ@??c?@OO,2.384185791015625e-07,22.731191396713257,True,26,None
]A?EO_?GQQ?EGSDOGcD?O@?GAOA??WCEC_?PbB??@COC?B_FG?Ac@????Go_OH?????I]?_?`O,7.152557373046875e-07,14.634562253952026,True,12,None
]GO?_@K??CcC@PCOGAL??i?EDAC?P??Go??ODE???aBAOG_O@?H?i?_o_OC?C_B_IO?_GX?_G?,2.384185791015625e-07,22.71827483177185,True,26,None
]@f??cAG@?_O_GW_@CG@??CCGWCAS?GI?CAg?WGO?G__G@@KAD?OCA???QXACG@GT?@?QGC?D?,4.76837158203125e-07,168.43857073783875,True,303,None
]@__?oTGaQ?@K?W_?OE?@?B??_iG?c_g?DACa_oAO????ID?CAO_??__??pgG@?E?ha???S_GO,2.384185791015625e-07,15.488274335861206,True,10,None
]DOAGw?OQG??__?@?C?PSG?GIA?CG@_GISG???k@?BOOA_`?RO??G?w?ED?GOACcgGAC@CPA??,4.76837158203125e-07,13.759379863739014,True,10,None
]Go?HK??HC@?GWA`B?A_`@Ca?EA_@OH???OE??[QA?GAS??`E???I?P?@@DD?GAG?@OAYO??q?,4.76837158203125e-07,19.54932475090027,True,19,None
]?GUA??G@??`?HC@a_QPOKW?dG?AAc?_BI???G?_@gCOa?Ga??QAo_OGPGA?_@O??C?Kc??cSO,2.384185791015625e-07,15.090723991394043,True,6,None
]GG??GogKG???K?`W@SA?C?_@c?oACC??Q?wOA@OWIA@?Ao?Pc?O_O_B???X?oOG@_AOHDC?O?,4.76837158203125e-07,14.449132442474365,True,14,None
