G6,PLI_create_time,solve_time,result,counter,break_type
I?B~vrw}?,2.384185791015625e-07,0.033052921295166016,True,52,None
I?bvvrw^?,2.384185791015625e-07,0.4262428283691406,True,543,None
I?rvfrwN_,2.384185791015625e-07,0.17679405212402344,True,289,None
I?q~frw\\_,4.76837158203125e-07,0.13774800300598145,True,254,None
I?q~fjw]_,2.384185791015625e-07,0.0539548397064209,True,101,None
I?q~ffw^?,2.384185791015625e-07,0.2783985137939453,True,388,None
I?zVdzw\\_,4.76837158203125e-07,0.08968305587768555,True,176,None
I?zVfe{^?,2.384185791015625e-07,0.040873050689697266,True,64,None
ICRvTzw]_,2.384185791015625e-07,0.21571993827819824,True,360,None
ICRvRzwm_,2.384185791015625e-07,0.28646326065063477,True,400,None
ICrffp{N_,2.384185791015625e-07,0.49038052558898926,True,508,None
ICpvfq{Z_,0.0,0.08342814445495605,True,138,None
ICpvfZwN_,2.384185791015625e-07,0.14277911186218262,True,257,None
ICpvbzwj_,2.384185791015625e-07,0.09274506568908691,True,174,None
ICpvbzkm_,2.384185791015625e-07,0.01451420783996582,True,20,None
ICpvTzw\\_,2.384185791015625e-07,0.15348148345947266,True,249,None
ICpvTvs^?,2.384185791015625e-07,0.14015698432922363,True,244,None
ICrvRpylO,2.384185791015625e-07,0.12403202056884766,True,195,None
ICZevi{]_,2.384185791015625e-07,0.11770129203796387,True,152,None
ICZevd{n?,2.384185791015625e-07,0.09222292900085449,True,144,None
ICZelzw]_,2.384185791015625e-07,0.19262194633483887,True,267,None
ICZbmzwm_,2.384185791015625e-07,0.1081838607788086,True,152,None
ICZVTt{|?,2.384185791015625e-07,0.12721800804138184,True,202,None
ICZVRu{|?,0.0,0.1989443302154541,True,292,None
ICZNfq{\\_,2.384185791015625e-07,0.06915402412414551,True,115,None
ICZNdzs]_,2.384185791015625e-07,0.3496379852294922,True,487,None
ICZLrzs{_,2.384185791015625e-07,0.07926297187805176,True,126,None
ICZJlvs}?,2.384185791015625e-07,0.06057429313659668,True,97,None
ICXnezwl_,2.384185791015625e-07,0.02997112274169922,True,42,None
ICXmvrsl_,2.384185791015625e-07,0.06577229499816895,True,72,None
ICXmvjsm_,2.384185791015625e-07,0.08819007873535156,True,141,None
ICY^frsZ_,2.384185791015625e-07,0.12149906158447266,True,201,None
ICY^fjk]_,4.76837158203125e-07,0.03296160697937012,True,57,None
ICY^Vjs]_,4.76837158203125e-07,0.06101679801940918,True,101,None
ICY^Nrw\\_,2.384185791015625e-07,0.27614665031433105,True,385,None
ICY^Njw]_,2.384185791015625e-07,0.010050773620605469,True,12,None
ICZ\\vbpZ_,4.76837158203125e-07,0.0407407283782959,True,62,None
ICfvRrwXo,4.76837158203125e-07,0.08655929565429688,True,129,None
ICxvFjYN_,0.0,0.010515213012695312,True,13,None
ICxvExyl_,2.384185791015625e-07,0.059133291244506836,True,98,None
ICxvBzYl_,2.384185791015625e-07,0.022494077682495117,True,28,None
IEhf`~kv?,2.384185791015625e-07,0.11595559120178223,True,186,None
IEhernkn?,2.384185791015625e-07,0.23544907569885254,True,352,None
IEhbunkn?,2.384185791015625e-07,0.22016525268554688,True,299,None
IEjdjrM]O,2.384185791015625e-07,0.218733549118042,True,260,None
IEhvFT]n?,2.384185791015625e-07,0.5560240745544434,True,525,None
IEhvEtmn?,4.76837158203125e-07,0.023281574249267578,True,19,None
IEhvBvMn?,4.76837158203125e-07,0.2926814556121826,True,344,None
IEhuVquZ_,4.76837158203125e-07,0.09530806541442871,True,99,None
IEhuTzqZ_,2.384185791015625e-07,0.23500752449035645,True,286,None
IEhuRzqj_,4.76837158203125e-07,0.2005901336669922,True,254,None
IQhVe]{^?,4.76837158203125e-07,0.14494109153747559,True,158,None
IQjRfqmV_,2.384185791015625e-07,0.17344260215759277,True,195,None
IQjRbzMm_,4.76837158203125e-07,0.4263885021209717,True,416,None
IQjRe\\yn?,2.384185791015625e-07,0.13029766082763672,True,158,None
IQjRd^[]_,2.384185791015625e-07,0.08884477615356445,True,85,None
IQjVRiyVO,2.384185791015625e-07,0.1690049171447754,True,189,None
IQjVJqyVO,2.384185791015625e-07,0.12294697761535645,True,160,None
IQjUjp{io,2.384185791015625e-07,0.08335375785827637,True,99,None
IQjUjqm]O,2.384185791015625e-07,0.27046775817871094,True,323,None
