G6,emparelhamento,canonical_time,solve_time,qtde_moves,resultado,max_depth
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-43)-(37-45)-(28-41)-(25-32)-(24-44)-(23-26)-(21-31)-(20-47)-(19-27)-(15-36)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002334117889404297,0.024445295333862305,1,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-43)-(37-45)-(28-41)-(25-32)-(24-44)-(23-26)-(21-31)-(20-47)-(19-27)-(15-36)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022602081298828125,0.03634500503540039,2,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-43)-(37-45)-(27-28)-(25-32)-(24-41)-(23-26)-(21-31)-(20-47)-(19-44)-(15-36)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002486705780029297,0.0497128963470459,3,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-43)-(37-45)-(27-28)-(25-32)-(24-41)-(23-26)-(21-31)-(20-47)-(19-44)-(15-36)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00023317337036132812,0.05092954635620117,3,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-47)-(37-45)-(36-43)-(28-41)-(25-32)-(23-26)-(21-31)-(20-44)-(19-27)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002315044403076172,0.024735450744628906,1,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-47)-(37-45)-(36-43)-(28-41)-(25-32)-(23-26)-(21-31)-(20-44)-(19-27)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002288818359375,0.0654139518737793,4,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-43)-(37-45)-(28-41)-(27-47)-(25-36)-(23-26)-(21-31)-(20-32)-(19-44)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00025773048400878906,0.08202409744262695,5,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-43)-(37-45)-(28-41)-(27-47)-(25-36)-(23-26)-(21-31)-(20-32)-(19-44)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.000232696533203125,0.024486541748046875,1,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(37-45)-(36-43)-(28-41)-(27-47)-(25-38)-(23-26)-(21-31)-(20-32)-(19-44)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002677440643310547,0.08242511749267578,5,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(37-45)-(36-43)-(28-41)-(27-47)-(25-38)-(23-26)-(21-31)-(20-32)-(19-44)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002410411834716797,0.024206161499023438,1,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-41)-(37-45)-(36-43)-(27-28)-(25-32)-(23-26)-(21-31)-(20-47)-(19-44)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022935867309570312,0.06592679023742676,4,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(39-40)-(38-41)-(37-45)-(36-43)-(27-28)-(25-32)-(23-26)-(21-31)-(20-47)-(19-44)-(15-24)-(14-30)-(13-46)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00023031234741210938,0.03674745559692383,2,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(40-43)-(38-47)-(37-45)-(30-39)-(28-41)-(26-46)-(25-36)-(24-44)-(21-31)-(20-32)-(19-27)-(14-23)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022912025451660156,0.02413463592529297,1,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(40-43)-(38-47)-(37-45)-(30-39)-(28-41)-(26-46)-(25-36)-(24-44)-(21-31)-(20-32)-(19-27)-(14-23)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022864341735839844,0.0504460334777832,3,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(40-43)-(38-47)-(37-45)-(30-39)-(27-28)-(26-46)-(25-36)-(24-41)-(21-31)-(20-32)-(19-44)-(14-23)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022172927856445312,0.03701448440551758,2,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(40-43)-(38-47)-(37-45)-(30-39)-(27-28)-(26-46)-(25-36)-(24-41)-(21-31)-(20-32)-(19-44)-(14-23)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.0002586841583251953,0.052237510681152344,3,False,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(45-46)-(39-40)-(38-43)-(28-41)-(27-47)-(25-36)-(24-44)-(23-26)-(21-31)-(20-32)-(19-37)-(14-30)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00025463104248046875,0.02426600456237793,1,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(45-46)-(39-40)-(38-43)-(28-41)-(27-47)-(25-36)-(24-44)-(23-26)-(21-31)-(20-32)-(19-37)-(14-30)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022554397583007812,0.05057978630065918,3,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(45-46)-(39-40)-(36-43)-(28-41)-(27-47)-(25-38)-(24-44)-(23-26)-(21-31)-(20-32)-(19-37)-(14-30)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00023365020751953125,0.03708362579345703,2,True,0
q?_??GG_@???AGC@?AO?AC?CC?y_????@??????GCG??@CA?@C?`???A??O__?A???`?C?O?W??`??_?G?wGG??`?GcA?G@?W?C@@C?A??P?C?O?OO?O???G??G?C??COC??o???_D???AK?d?C?????K????DO?_@a?@??_A??@O?@AA@???_@GCA?C?G??_?H?_?Q?OA??_?,[(45-46)-(39-40)-(36-43)-(28-41)-(27-47)-(25-38)-(24-44)-(23-26)-(21-31)-(20-32)-(19-37)-(14-30)-(13-15)-(12-42)-(11-22)-(10-34)-(9-29)-(8-35)-(7-49)-(6-33)-(5-17)-(3-16)-(2-48)-(1-18)-(0-4)],0.00022840499877929688,0.024001598358154297,1,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(37-39)-(31-42)-(30-36)-(27-40)-(26-29)-(24-44)-(23-25)-(21-47)-(20-46)-(17-48)-(15-35)-(14-45)-(13-28)-(12-22)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.0002498626708984375,0.06550765037536621,4,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(37-39)-(31-42)-(30-36)-(27-40)-(26-29)-(24-44)-(23-25)-(21-47)-(20-46)-(17-48)-(15-35)-(14-45)-(13-28)-(12-22)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.00023603439331054688,0.03604292869567871,2,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(40-48)-(37-39)-(30-36)-(27-42)-(26-29)-(24-44)-(23-25)-(21-47)-(20-46)-(17-31)-(15-35)-(14-45)-(13-28)-(12-22)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.00022983551025390625,0.03746747970581055,2,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(40-48)-(37-39)-(30-36)-(27-42)-(26-29)-(24-44)-(23-25)-(21-47)-(20-46)-(17-31)-(15-35)-(14-45)-(13-28)-(12-22)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.0002856254577636719,0.023931503295898438,1,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(37-39)-(31-42)-(30-36)-(27-40)-(24-44)-(23-25)-(22-29)-(21-47)-(20-46)-(17-48)-(15-35)-(14-45)-(13-28)-(12-26)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.00022673606872558594,0.06329917907714844,4,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(37-39)-(31-42)-(30-36)-(27-40)-(24-44)-(23-25)-(22-29)-(21-47)-(20-46)-(17-48)-(15-35)-(14-45)-(13-28)-(12-26)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.000232696533203125,0.03505516052246094,2,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(40-48)-(37-39)-(30-36)-(27-42)-(24-44)-(23-25)-(22-29)-(21-47)-(20-46)-(17-31)-(15-35)-(14-45)-(13-28)-(12-26)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.00023293495178222656,0.0221860408782959,1,True,0
q?O_G??AS??O?GGG??Q??O????Ic?c?OAC?@C??O?c?_@G@?A??K??@?GP?C??????p????WG`G@???@@G???G?B?A?O??OPG?_G??A?B????G?`OG????_G_?E?@A_???A????CG?R?_???G???Cq???G_IC??O??A?SOB@G??G?CC?J??????@A??HO??@??CI??C?__?_?_,[(40-48)-(37-39)-(30-36)-(27-42)-(24-44)-(23-25)-(22-29)-(21-47)-(20-46)-(17-31)-(15-35)-(14-45)-(13-28)-(12-26)-(11-43)-(10-32)-(9-49)-(8-34)-(7-38)-(6-41)-(4-33)-(3-18)-(2-5)-(1-16)-(0-19)],0.00022912025451660156,0.047934532165527344,3,True,0
