G6,PLI_create_time,solve_time,result,counter,break_type
I?B~vrw}?,2.384185791015625e-07,0.008275985717773438,True,2,None
I?bvvrw^?,0.0,0.00866556167602539,True,2,None
I?rvfrwN_,4.76837158203125e-07,0.00796198844909668,True,4,None
I?q~frw\\_,2.384185791015625e-07,0.006894588470458984,True,1,None
I?q~fjw]_,4.76837158203125e-07,0.00708770751953125,True,4,None
I?q~ffw^?,2.384185791015625e-07,0.005372285842895508,True,2,None
I?zVdzw\\_,2.384185791015625e-07,0.02215576171875,True,8,None
I?zVfe{^?,2.384185791015625e-07,0.006236553192138672,True,1,None
ICRvTzw]_,2.384185791015625e-07,0.0023517608642578125,True,1,None
ICRvRzwm_,0.0,0.002412080764770508,True,1,None
ICrffp{N_,0.0,0.00711512565612793,True,2,None
ICpvfq{Z_,2.384185791015625e-07,0.018508434295654297,True,9,None
ICpvfZwN_,2.384185791015625e-07,0.008797407150268555,True,4,None
ICpvbzwj_,2.384185791015625e-07,0.002268552780151367,True,1,None
ICpvbzkm_,4.76837158203125e-07,0.002146005630493164,True,1,None
ICpvTzw\\_,2.384185791015625e-07,0.007718563079833984,True,1,None
ICpvTvs^?,2.384185791015625e-07,0.006228446960449219,True,2,None
ICrvRpylO,4.76837158203125e-07,0.0027511119842529297,True,1,None
ICZevi{]_,0.0,0.00642704963684082,True,2,None
ICZevd{n?,2.384185791015625e-07,0.022800683975219727,True,5,None
ICZelzw]_,2.384185791015625e-07,0.008045673370361328,True,3,None
ICZbmzwm_,2.384185791015625e-07,0.007586956024169922,True,4,None
ICZVTt{|?,0.0,0.006887674331665039,True,3,None
ICZVRu{|?,2.384185791015625e-07,0.018398284912109375,True,7,None
ICZNfq{\\_,2.384185791015625e-07,0.00815272331237793,True,3,None
ICZNdzs]_,2.384185791015625e-07,0.0026161670684814453,True,1,None
ICZLrzs{_,2.384185791015625e-07,0.009392738342285156,True,4,None
ICZJlvs}?,2.384185791015625e-07,0.005209684371948242,True,1,None
ICXnezwl_,0.0,0.0069122314453125,True,3,None
ICXmvrsl_,2.384185791015625e-07,0.007562398910522461,True,5,None
ICXmvjsm_,4.76837158203125e-07,0.013469219207763672,True,3,None
ICY^frsZ_,0.0,0.0043637752532958984,True,2,None
ICY^fjk]_,2.384185791015625e-07,0.02533578872680664,True,12,None
ICY^Vjs]_,2.384185791015625e-07,0.006517887115478516,True,3,None
ICY^Nrw\\_,4.76837158203125e-07,0.023668527603149414,True,7,None
ICY^Njw]_,7.152557373046875e-07,0.025658369064331055,True,8,None
ICZ\\vbpZ_,0.0,0.004038333892822266,True,1,None
ICfvRrwXo,0.0,0.022119998931884766,True,5,None
ICxvFjYN_,2.384185791015625e-07,0.0041615962982177734,True,1,None
ICxvExyl_,0.0,0.009513139724731445,True,3,None
ICxvBzYl_,2.384185791015625e-07,0.009050130844116211,True,3,None
IEhf`~kv?,2.384185791015625e-07,0.012787818908691406,True,5,None
IEhernkn?,4.76837158203125e-07,0.0023775100708007812,True,1,None
IEhbunkn?,2.384185791015625e-07,0.0024826526641845703,True,1,None
IEjdjrM]O,0.0,0.02583789825439453,True,8,None
IEhvFT]n?,2.384185791015625e-07,0.006128549575805664,True,3,None
IEhvEtmn?,2.384185791015625e-07,0.005146026611328125,True,1,None
IEhvBvMn?,2.384185791015625e-07,0.007263660430908203,True,4,None
IEhuVquZ_,2.384185791015625e-07,0.022701740264892578,True,5,None
IEhuTzqZ_,2.384185791015625e-07,0.00234222412109375,True,1,None
IEhuRzqj_,2.384185791015625e-07,0.002130746841430664,True,1,None
IQhVe]{^?,2.384185791015625e-07,0.006327152252197266,True,1,None
IQjRfqmV_,0.0,0.00453948974609375,True,1,None
IQjRbzMm_,2.384185791015625e-07,0.009359121322631836,True,5,None
IQjRe\\yn?,0.0,0.0038797855377197266,True,1,None
IQjRd^[]_,2.384185791015625e-07,0.0035157203674316406,True,1,None
IQjVRiyVO,0.0,0.023256540298461914,True,9,None
IQjVJqyVO,2.384185791015625e-07,0.008701562881469727,True,5,None
IQjUjp{io,2.384185791015625e-07,0.013927221298217773,True,7,None
IQjUjqm]O,0.0,0.007470607757568359,True,2,None
