G6,PLI_create_time,solve_time,result,counter,break_type
YtfIID`G@_b?B@?__WGB@?KC?OG?oG?WC?F???OG?@o_??b??@p???\\_,2.384185791015625e-07,108.64437103271484,True,332,None
YtfIID`GH_B@B??__OGA@?[C?OW?o??WC?E@??oG?B?_?E`??@b???{_,4.76837158203125e-07,181.45606803894043,True,115,None
YtfIID`GH_b@B??__OGA@?WC?OG?w??KC?B@??WG?@__?B`??@F??@w_,4.76837158203125e-07,74.72952008247375,True,136,None
YtfIID`G@_b@B??__OGA@?WC?oG?_??wC?EB??og?B?_?E@??F@??@b_,2.384185791015625e-07,15.342273950576782,True,61,None
Y|eIID_KGo@`@_?o_GGA@?GC?oG?oG?WC?E@??wG?@__?B@??B`???Z_,2.384185791015625e-07,18.227533102035522,True,82,None
YtfIAD`GH_b@B?@__OGE@?[??OG?WG?KC?A@??WG?@__?B`??@w???N_,2.384185791015625e-07,120.61911630630493,True,159,None
Y|fIAC`K?o`_@`?__W?B@?GC?oG?oG?WC?F@??OG?B?_?F@??AF??@s_,2.384185791015625e-07,34.34854078292847,True,92,None
YtfIID`GH?a@E@B_?OGA@?WC?OG?oG?WC?E@??wG?@_??B`??@b???]_,4.76837158203125e-07,24.799512147903442,True,89,None
Y{fIJC`KG_b?B@?_?[G@o?AC?GG?GG?KC?B@??OG?Bo??@b??@d???{_,4.76837158203125e-07,11.177021265029907,True,26,None
YtfIAD`G@_b@B?@__OGE??WC?oG?_??wC?EB??wG?@C_?E@??F@??@b_,4.76837158203125e-07,28.547576189041138,True,85,None
YtfII@`GH_B@B_?_?WGA@?[C?OW?oG?WC?E@??oG?A?_?M@??@b???]_,2.384185791015625e-07,68.73585772514343,True,105,None
YtfIID@GH?e@E@B__W?B??KC?WG?OG?KC?@`??GG?@__?B`???f???{_,4.76837158203125e-07,15.122019529342651,True,44,None
Y|eII@`KGo``@`?__WGA@?WC?OG?OG?KC?@@??[G??w???p???x???N_,2.384185791015625e-07,23.71564221382141,True,62,None
Y|eII@`KGo@`@`?__WGA@?OC?oG?oG?OC?E@??OG?B__?BB??Bo???\\_,2.384185791015625e-07,27.31257653236389,True,84,None
YtfIID`GH?a@E@A?_oGE??[??WG?W??MC?@`??KG??__?B`??@b???m_,4.76837158203125e-07,456.4346122741699,True,409,None
YtfIAD`GH_B@B?@__OGE??[C?OW?o??WC?E@??wG?@?_?E`??@b???y_,7.152557373046875e-07,99.2428526878357,True,159,None
Y|bIIC`KG_b@A@B_?WGB??MC?M??CG?CC?@`??KG??__?@p???r???]_,4.76837158203125e-07,73.49439716339111,True,155,None
Y|fAJ?pEGO`@@@@__OGC@?OC@_G?oG?WC?E@??wG?@__?B@??B`???Z_,2.384185791015625e-07,16.729790210723877,True,41,None
Y|eII@`KGo@`@`?__OGA@?OC@oG?_W?OC?K@??oG?B?_?E@??Ep???^?,7.152557373046875e-07,31.397780895233154,True,69,None
Y|fIIC`KGo``?`?o_K?@`?AC?EG?CG?AC?@`??KG??O_?@p???r???]_,2.384185791015625e-07,33.061753034591675,True,80,None
Y|eIID@GH_b@B@@__W?B??KC?WG?GG?EC?@`??GG?@__?B`???f???{_,2.384185791015625e-07,14.051169157028198,True,29,None
YtfIID`GH_b@B@?_?WGB??CC?OG?[G?EK?@@??WG?@__?B@??BH???N_,2.384185791015625e-07,19.352647066116333,True,82,None
Y|eIID`GG_B@B?@__WGB_?CC?WG?OG?WC?E@??wG?@@_?B@??B`???r_,2.384185791015625e-07,7.615958213806152,True,23,None
YtfII@`GH?a@E@B__OGE@?OC@_G?_G?oC?K@?@g??@o_?@o???x???N_,2.384185791015625e-07,17.656898975372314,True,42,None
