G6,PLI_create_time,solve_time,result,counter,break_type
Q??????}Fo^?popgC{@N?FW?Z_?,2.384185791015625e-07,0.8522624969482422,True,15,None
Q??????}Fo^?pohgKk?v?Dw?N_?,2.384185791015625e-07,0.5959470272064209,True,4,None
Q??????}Fo^?pohgIk?^?Bw?r_?,4.76837158203125e-07,0.34964561462402344,True,2,None
Q??????}Fo[oxOfGI[@f?Bw?N_?,4.76837158203125e-07,0.40051817893981934,True,7,None
Q??????}Fo[oxOfGI[@V?Dw?N_?,2.384185791015625e-07,0.5009760856628418,True,4,None
Q??????}Fo[oxOfGI[?v?Bw?f_?,2.384185791015625e-07,1.3148694038391113,True,16,None
Q??????}Fo[oxOdgJK?v?Bw?f_?,2.384185791015625e-07,1.6389527320861816,True,17,None
Q??????}Fo[oxOdgJK?^?Bw?r_?,2.384185791015625e-07,0.863163948059082,True,12,None
Q??????}Fo[oxOdgHk?n?Iw?Z_?,7.152557373046875e-07,0.6343381404876709,True,3,None
Q??????}Fo[oxOdgH[?v?Bw?t_?,4.76837158203125e-07,0.6019845008850098,True,2,None
Q??????}Fo[oxOowFc?v?Dw?N_?,2.384185791015625e-07,1.4064702987670898,True,8,None
Q??????}Fo[oxOowFS?z?Dw?N_?,4.76837158203125e-07,0.36496567726135254,True,2,None
Q??????}Fo[oxOowEs?z?Bw?Z_?,2.384185791015625e-07,0.7167868614196777,True,3,None
Q??????}Fo[otOawDs?^?Dw@p_?,2.384185791015625e-07,0.5576834678649902,True,5,None
Q??????}Fo[otOawH[?|?LW?f_?,2.384185791015625e-07,0.3642549514770508,True,5,None
Q??????}Fo[otOawC{@l?Bw@X_?,2.384185791015625e-07,0.9221580028533936,True,10,None
Q??????}Fo[otOawC{@N?UW?]_?,7.152557373046875e-07,0.5464034080505371,True,6,None
Q??????}Fo[otO`wEs@Z?Ew@J_?,2.384185791015625e-07,0.123809814453125,True,1,None
Q??????}Fo[otO`wDs@j?Qw?Z_?,2.384185791015625e-07,0.6181166172027588,True,7,None
Q??????}Fo[otO`wE[@\\?Qw?\\_?,0.0,2.984004020690918,True,28,None
Q??????}Fo[otO`wE[@\\?Bw@X_?,2.384185791015625e-07,0.6793355941772461,True,5,None
Q??????}Fo[otO`wH[@f?Fg?l_?,4.76837158203125e-07,0.46085619926452637,True,5,None
Q??????}Fo[ofO{GH[?n?Hw?N_?,2.384185791015625e-07,0.5879132747650146,True,7,None
Q??????}Fo[ofO`wJS@j?Pw?j_?,2.384185791015625e-07,0.5959923267364502,True,5,None
Q??????}Fo[ofO`wBsAN?Kw@h_?,2.384185791015625e-07,0.5397236347198486,True,2,None
Q??????}Fo[osW|?C{?v?Bw?N_?,2.384185791015625e-07,0.5669307708740234,True,7,None
Q??????}Fo[osW|?A{@V?Bw?N_?,2.384185791015625e-07,0.19549965858459473,True,1,None
Q??????}Fo[osWx_FK?n?Bw?N_?,2.384185791015625e-07,0.4913923740386963,True,8,None
Q??????}Fo[osWx_Dk?v?Dw?N_?,4.76837158203125e-07,0.7044863700866699,True,15,None
Q??????}Fo[osWt_Dk@N?Bw?Z_?,2.384185791015625e-07,0.575141191482544,True,11,None
Q??????}Fo[osWr_Dk@V?Dw?V_?,4.76837158203125e-07,0.055850982666015625,True,1,None
Q??????}Fo[osWj_DkAf?Dw?N_?,2.384185791015625e-07,0.31925106048583984,True,6,None
