G6,PLI_create_time,solve_time,result,counter,break_type
YtfIID`G@_b?B@?__WGB@?KC?OG?oG?WC?F???OG?@o_??b??@p???\\_,2.384185791015625e-07,125.84818482398987,True,332,None
YtfIID`GH_B@B??__OGA@?[C?OW?o??WC?E@??oG?B?_?E`??@b???{_,4.76837158203125e-07,182.18370628356934,True,115,None
YtfIID`GH_b@B??__OGA@?WC?OG?w??KC?B@??WG?@__?B`??@F??@w_,4.76837158203125e-07,74.33526062965393,True,136,None
YtfIID`G@_b@B??__OGA@?WC?oG?_??wC?EB??og?B?_?E@??F@??@b_,2.384185791015625e-07,15.513216972351074,True,61,None
Y|eIID_KGo@`@_?o_GGA@?GC?oG?oG?WC?E@??wG?@__?B@??B`???Z_,2.384185791015625e-07,18.280139446258545,True,82,None
YtfIAD`GH_b@B?@__OGE@?[??OG?WG?KC?A@??WG?@__?B`??@w???N_,4.76837158203125e-07,120.90450668334961,True,159,None
Y|fIAC`K?o`_@`?__W?B@?GC?oG?oG?WC?F@??OG?B?_?F@??AF??@s_,2.384185791015625e-07,34.373074531555176,True,92,None
YtfIID`GH?a@E@B_?OGA@?WC?OG?oG?WC?E@??wG?@_??B`??@b???]_,4.76837158203125e-07,24.803587913513184,True,89,None
Y{fIJC`KG_b?B@?_?[G@o?AC?GG?GG?KC?B@??OG?Bo??@b??@d???{_,4.76837158203125e-07,11.18790864944458,True,26,None
YtfIAD`G@_b@B?@__OGE??WC?oG?_??wC?EB??wG?@C_?E@??F@??@b_,4.76837158203125e-07,28.609925985336304,True,85,None
YtfII@`GH_B@B_?_?WGA@?[C?OW?oG?WC?E@??oG?A?_?M@??@b???]_,2.384185791015625e-07,68.83583354949951,True,105,None
YtfIID@GH?e@E@B__W?B??KC?WG?OG?KC?@`??GG?@__?B`???f???{_,4.76837158203125e-07,15.1725492477417,True,44,None
Y|eII@`KGo``@`?__WGA@?WC?OG?OG?KC?@@??[G??w???p???x???N_,2.384185791015625e-07,23.690135717391968,True,62,None
Y|eII@`KGo@`@`?__WGA@?OC?oG?oG?OC?E@??OG?B__?BB??Bo???\\_,2.384185791015625e-07,27.33519959449768,True,84,None
YtfIID`GH?a@E@A?_oGE??[??WG?W??MC?@`??KG??__?B`??@b???m_,2.384185791015625e-07,456.65849137306213,True,409,None
YtfIAD`GH_B@B?@__OGE??[C?OW?o??WC?E@??wG?@?_?E`??@b???y_,4.76837158203125e-07,99.41874957084656,True,159,None
Y|bIIC`KG_b@A@B_?WGB??MC?M??CG?CC?@`??KG??__?@p???r???]_,4.76837158203125e-07,73.45882940292358,True,155,None
Y|fAJ?pEGO`@@@@__OGC@?OC@_G?oG?WC?E@??wG?@__?B@??B`???Z_,2.384185791015625e-07,16.803033351898193,True,41,None
Y|eII@`KGo@`@`?__OGA@?OC@oG?_W?OC?K@??oG?B?_?E@??Ep???^?,2.384185791015625e-07,31.443440675735474,True,69,None
