G6,PLI_create_time,solve_time,result,counter,break_type
g????????????????????????????????WOoIA@`??mG[?OQG_OkAG??C\\???NO?TO?_@AE@??IX??Dc?_?@AWO??DO`??CQ_A??O?i_??ADOO??@_R???Sc@????@oS???,4.76837158203125e-07,0.00028777122497558594,False,0,None
g?????????????????????????????????HF__P_HKO?CDWG_s?gs??CE@_?sW??D@CO@RG??BAOC?Co@C?A@SO??`Go??@G@a??@?F_??QGOO??TC_???HB_????ADW???,2.384185791015625e-07,0.00023818016052246094,False,0,None
g???????????????????????????????@Q?DQOOP@DCC`S?C?t?CSCODSO???RS?@@I_AA@E?CE_C?ChC??B?CW??QSC???HWG??P@_G??SOD???Ge?O??@Ad???@HAO???,4.76837158203125e-07,0.0002193450927734375,False,0,None
g????????????????????????????????c@IpOO?KOQOEQ?KQ?_CCOoGO`_D?cG?EB?_?O?x??og_??GBI??KoO??A`H??APE???KHC???OAF???_W__??CSCG??CEK????,2.384185791015625e-07,0.0002124309539794922,False,0,None
g???????????????????????????????@OBG_h@AGWOS?PG?WK_?F_OAcE?@OAg?_`W??T`??CI@C?@S@O??oGE??Aao??@__a??HA__??@s?_???Cb_??HGAG??E@OA???,0.0,0.00020766258239746094,False,0,None
g????????????????????????????????_AT?v??DSCJ_C?P?cO_SOOHq???qB??_@b?ACs??COCW?A@@c??AWH??KA@_??OG[??KCI???gB?_??HOOO??AGM????d@O???,2.384185791015625e-07,0.0001964569091796875,False,0,None
g???????????????????????????????AO?MPY??CJC@AAoOpG?_`@OBAA_?GUA??OwO@oOG?@_QO?CT?_??_?Z??WK_???HW_??@CKG??B?J???gP_????JOO??Ek?????,2.384185791015625e-07,0.00019550323486328125,False,0,None
g????????????????????????????????KAg?CuD_@_T@?OSKO?HOP??wA_?@hG?@G_oBAG@??_V??A?So??b?B??cGC_?C?WI??@E?g??U?O_???tG???GW`???@WGO???,2.384185791015625e-07,0.00026869773864746094,False,0,None
g????????????????????????????????@`KBAgE?CIBB@?CYO?aL??CU?GA?@e?__`_?APg?@_CI??AGe?Ak?O??S?i??AaGC??OpG???A_H_??H@S???GiA???@@WO???,2.384185791015625e-07,0.000194549560546875,False,0,None
g???????????????????????????????@OAP@CI_WH_U?H?DCAOAc@_O`?o?Db??y?O??BH@?@aCA??HW_???E[??aOD??EB?G??CPS???O@WO??WW?_??@@`O???dc????,2.384185791015625e-07,0.00018930435180664062,False,0,None
